"","ABIES","ACERX","ALNUSX","AMBROSIA","AMORPHA","APIACEAE","ARCEUTHOBI","ARTEMISIA","ASTERX","BETULA","BOTRYCHIUM","BRASSICACEAE","CAMPANULACEA","CAPRIFOLIA","CARYA","CARYOPHYLL","CASTANEA","CEANOTHUS","CELTIS","CERCOCAR","CHENOAMX","CHRYSOLEP","CORNUS","CORYLUS","CUPRESSA","CYPERACE","DODECATH","DRYAS","ELAEAGNX","EPHEDRA","ERICACEX","ERICALES","ERIOGONUM","EUPHORB","FABACEAE","FAGUS","FRAXINUX","IVA","JUGLANSX","KOENISLD","LARIXPSEU","LILIACEAE","MALVACEAE","MORACEAX","MYRICACX","ONAGRACEAE","OSTRYCAR","OXYRIA","PICEAX","PINUSX","PLANTAGINX","PLATANUS","POACEAE","POLEMONI","POLYGONAX","POPULUS","POTENTILLA","QUERCUS","RANUNCUL","RHAMNACEAE","ROSACEAX","RUBIACEAE","RUBUS","RUMEX","SALIX","SANGUI","SARCOBATUS","SCROPHUL","SHEPHERDIA","SXFRAGAX","TAXUS","THALICTRUM","TILIA","TSUGHETE","TSUGMERT","ULMUS","URTICACX","XANTHIUM"
"330",0,3,334,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,26,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,1,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,6,0,0,0,0
"331",4,0,6,1,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,9,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,7,255,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0
"332",3,0,2,6,0,2,0,69,19,0,0,12,0,0,0,0,0,0,0,0,15,0,0,0,120,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,86,0,0,47,0,0,0,0,0,19,0,0,0,0,6,10,0,1,0,0,0,0,0,0,8,0,0,0,0
"333",13,189.5,25,0,0,67,0,27,21,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"334",53,0,34,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,366,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,1,1,0,0,0
"335",11,0,0,1,0,0,0,13,9,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,70,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,5,265,0,0,11,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,3,0,0,0
"336",1.1,0.9,26.6,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,0,0,0,0.2,0,0,0,0.2,2.5,0.2,0,1.4,0,0,0,0,0.4,0,0,1.1,0,0,0,0.5,0,0,0,0,0,0,0,0,4.3,0,0,0,0
"337",17,2,99,2,0,0,0,3,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,6,0,0,0,0,2,0,0,0,0,0,1,0,0,0,33,0,0,0,0,0,0,0,5,72,1,0,6,0,1,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,127,17,0,0,0
"338",2.1,0,1.8,0,0,0,0,0,1.4,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,1.4,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,32.2,57.9,0,0,0.8,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
"339",41,0,23,0,0,0,0,1,1,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,337,0,0,4,0,0,0,0,0,8,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,3,0,0,0
"340",50,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,7,0,0,3,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,2,303,0,0,0
"341",0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,96,3,0,0,0
"342",5,0,248,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,38,4,0,0,0
"343",2,2,92,0,0,0,0,0,2,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,13,0,0,0,0,0,0,0,5,128,0,0,12,0,0,2,0,4,0,0,3,0,1,0,5,0,0,0,0,0,0,0,0,16,0,0,0,0
"344",1,0,18,0,0,1,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,79,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,18,0,0,0
"345",0,0,27,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,17,0,0,12,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,155,21,0,0,0
"346",9,200,32.5,0,0,25,0,44,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"347",8,129.5,67,0,0,11,0,7,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"348",10.5,193,5.5,0,0,113,0,0,125,1,5,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"349",6,0,52,0,0,0,0,0,0,111,0,0,0,0,0,1,0,0,0,0,0,0,0,3,64,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,152,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,8,0,0,0,0,60,1,0,0
"350",40,0,24,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,81,450,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,5,0,0,0
"351",5,2,7,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,34,270,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,47,0,0,0
"352",33,1,6,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,17,212,0,0,4,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,39,32,0,0,0
"353",0,0,67,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,15,0,0,16,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,280,29,0,0,0
"354",0,0,61,1,0,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,31,27,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,44,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,29,0,0,0
"355",2,0,0.7,0,0,0,0,0.2,1.6,0,0.2,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0.2,5.9,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,27.7,57.5,0,0,0.4,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.4,0,0,0
"356",12,0,85,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,240,1,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0
"357",12.5,86,18,0,0,76,0,41,10,5,0,0,0,3,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"358",2,0,30,2,0,0,0,20,50,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,800,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"359",1,0,80,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"360",40,0,70,10,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,70,720,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"361",5,0,80,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"362",40,0,40,0,0,0,0,30,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,30,720,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"363",25,0,45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"364",1,0,83,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"365",105,0,60,0,0,0,0,20,10,5,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,30,670,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"366",90,0,100,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,720,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"367",0,0,85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"368",1,0,90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"369",0,0,87,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"370",40,0,90,5,0,0,0,10,90,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,530,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"371",1,0,54,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,29,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"372",10,0,90,3,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,840,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"373",1,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,75,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"374",3,0,40,2,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,850,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"375",20,0,10,2,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,2,770,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"376",1,0,38,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,5,0,0,35,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"377",10,0,10,2,0,0,0,10,20,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,810,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"378",0,0,37,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,57,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"379",0,0,20,10,0,0,0,10,60,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,780,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"380",0,0,48,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,30,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"381",0,0,60,20,0,0,0,20,40,20,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"382",0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,78,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"383",3,0,50,20,0,0,0,10,10,5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"384",2,0,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,2,0,0,52,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"385",0,0,30,30,0,0,0,30,90,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"386",0,0,74,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,14,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"387",0,0,50,40,0,0,0,40,10,30,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,5,510,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"388",0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"389",2,0,30,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,910,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"390",0,0,74,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"391",3,0,10,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,3,920,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"392",1,0,71,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"393",5,0,60,10,0,0,0,0,60,5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,570,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"394",0,0,62,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"395",0,0,63,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"396",70,0,140,20,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,90,530,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"397",5,0,21,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,12,0,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"398",100,0,40,5,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,80,670,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"399",5,0,25,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,15,0,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400",80,0,20,0,0,0,0,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,36,750,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"401",3,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1,45,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"402",130,0,100,10,0,0,0,30,5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,130,460,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"403",15,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,5,41,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"404",20,0,30,3,0,0,0,10,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,30,880,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"405",14,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,71,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"406",10,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"407",0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"408",2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"409",0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410",20,0,20,0,0,0,0,10,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,5,830,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411",1,0,2,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,70,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"412",2,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,45,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
